2e42_B	1gu5_B	98.718	78	1	0	1	78	1	78	3.18e-52	151
2e42_B	1gu5_A	98.718	78	1	0	1	78	1	78	3.18e-52	151
2e42_B	1gu4_B	98.718	78	1	0	1	78	1	78	3.18e-52	151
2e42_B	1gu4_A	98.718	78	1	0	1	78	1	78	3.18e-52	151
2e42_B	1gtw_B	98.718	78	1	0	1	78	1	78	3.18e-52	151
2e42_B	1gtw_A	98.718	78	1	0	1	78	1	78	3.18e-52	151
2e42_B	1hjb_E	98.718	78	1	0	1	78	1	78	3.64e-52	151
2e42_B	1hjb_D	98.718	78	1	0	1	78	1	78	3.64e-52	151
2e42_B	1hjb_B	98.718	78	1	0	1	78	1	78	3.64e-52	151
2e42_B	1hjb_A	98.718	78	1	0	1	78	1	78	3.64e-52	151
2e42_B	2e43_B	97.436	78	2	0	1	78	1	78	1.43e-51	149
2e42_B	2e43_A	97.436	78	2	0	1	78	1	78	1.43e-51	149
2e42_B	1h89_B	98.438	64	1	0	15	78	1	64	1.07e-41	124
2e42_B	1h89_A	98.438	64	1	0	15	78	1	64	1.07e-41	124
2e42_B	1t2k_D	35.849	53	34	0	21	73	7	59	0.003	26.6
2e42_B	1a02_F	38.095	63	21	3	17	75	4	52	0.010	25.0
2e42_B	1fos_G	38.095	63	21	3	17	75	3	51	0.013	25.0
2e42_B	1fos_E	38.095	63	21	3	17	75	3	51	0.013	25.0
2e42_B	1s9k_D	36.508	63	22	3	17	75	2	50	0.035	23.9
2e42_B	2h7h_B	34.615	52	34	0	19	70	5	56	0.13	22.3
2e42_B	2h7h_A	34.615	52	34	0	19	70	5	56	0.13	22.3
2e42_B	1jnm_B	34.615	52	34	0	19	70	5	56	0.13	22.3
2e42_B	1jnm_A	34.615	52	34	0	19	70	5	56	0.13	22.3
2e42_B	1fos_H	34.615	52	34	0	19	70	5	56	0.13	22.3
2e42_B	1fos_F	34.615	52	34	0	19	70	5	56	0.13	22.3
2e42_B	1t2k_C	34.615	52	34	0	19	70	6	57	0.15	22.3
2e42_B	1a02_J	35.294	51	33	0	19	69	6	56	0.16	21.9
2e42_B	1s9k_E	33.333	51	34	0	19	69	2	52	0.43	20.8
2e42_B	7X5F_2	33.898	59	30	3	19	69	56	113	1.3	20.0
2e42_B	7X5E_2	33.898	59	30	3	19	69	56	113	1.3	20.0
2e42_B	8IA3_1	35.714	28	18	0	48	75	75	102	2.7	19.2
2e43_A	2e43_B	100.000	78	0	0	1	78	1	78	3.21e-53	153
2e43_A	2e43_A	100.000	78	0	0	1	78	1	78	3.21e-53	153
2e43_A	1io4_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1io4_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1h8a_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1h8a_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1h88_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1h88_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1gu5_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1gu5_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1gu4_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1gu4_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1gtw_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1gtw_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_A	1hjb_E	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_A	1hjb_D	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_A	1hjb_B	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_A	1hjb_A	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_A	2e42_B	97.436	78	2	0	1	78	1	78	1.43e-51	149
2e43_A	2e42_A	97.436	78	2	0	1	78	1	78	1.43e-51	149
2e43_A	1h89_B	100.000	64	0	0	15	78	1	64	2.63e-42	125
2e43_A	1h89_A	100.000	64	0	0	15	78	1	64	2.63e-42	125
2e43_A	1t2k_D	33.962	53	35	0	21	73	7	59	0.014	25.0
2e43_A	1fos_G	36.508	63	22	3	17	75	3	51	0.038	23.9
2e43_A	1fos_E	36.508	63	22	3	17	75	3	51	0.038	23.9
2e43_A	1a02_F	36.508	63	22	3	17	75	4	52	0.038	23.9
2e43_A	1s9k_D	34.921	63	23	3	17	75	2	50	0.12	22.3
2e43_A	2h7h_B	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_A	2h7h_A	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_A	1jnm_B	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_A	1jnm_A	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_A	1fos_H	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_A	1fos_F	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_A	1t2k_C	32.692	52	35	0	19	70	6	57	0.59	20.8
2e43_A	1a02_J	33.333	51	34	0	19	69	6	56	0.59	20.4
2e43_A	1s9k_E	31.373	51	35	0	19	69	2	52	1.7	19.2
2e43_A	8IA3_1	35.714	28	18	0	48	75	75	102	2.7	19.2
2e43_B	2e43_B	100.000	78	0	0	1	78	1	78	3.21e-53	153
2e43_B	2e43_A	100.000	78	0	0	1	78	1	78	3.21e-53	153
2e43_B	1io4_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1io4_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1h8a_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1h8a_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1h88_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1h88_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1gu5_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1gu5_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1gu4_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1gu4_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1gtw_B	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1gtw_A	98.718	78	1	0	1	78	1	78	3.01e-52	151
2e43_B	1hjb_E	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_B	1hjb_D	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_B	1hjb_B	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_B	1hjb_A	98.718	78	1	0	1	78	1	78	4.79e-52	150
2e43_B	2e42_B	97.436	78	2	0	1	78	1	78	1.43e-51	149
2e43_B	2e42_A	97.436	78	2	0	1	78	1	78	1.43e-51	149
2e43_B	1h89_B	100.000	64	0	0	15	78	1	64	2.63e-42	125
2e43_B	1h89_A	100.000	64	0	0	15	78	1	64	2.63e-42	125
2e43_B	1t2k_D	33.962	53	35	0	21	73	7	59	0.014	25.0
2e43_B	1fos_G	36.508	63	22	3	17	75	3	51	0.038	23.9
2e43_B	1fos_E	36.508	63	22	3	17	75	3	51	0.038	23.9
2e43_B	1a02_F	36.508	63	22	3	17	75	4	52	0.038	23.9
2e43_B	1s9k_D	34.921	63	23	3	17	75	2	50	0.12	22.3
2e43_B	2h7h_B	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_B	2h7h_A	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_B	1jnm_B	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_B	1jnm_A	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_B	1fos_H	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_B	1fos_F	32.692	52	35	0	19	70	5	56	0.54	20.8
2e43_B	1t2k_C	32.692	52	35	0	19	70	6	57	0.59	20.8
2e43_B	1a02_J	33.333	51	34	0	19	69	6	56	0.59	20.4
2e43_B	1s9k_E	31.373	51	35	0	19	69	2	52	1.7	19.2
2e43_B	8IA3_1	35.714	28	18	0	48	75	75	102	2.7	19.2
1a02_F	1a02_F	100.000	56	0	0	1	56	1	56	1.01e-34	105
1a02_F	1fos_G	100.000	55	0	0	2	56	1	55	8.14e-34	103
1a02_F	1fos_E	100.000	55	0	0	2	56	1	55	8.14e-34	103
1a02_F	1s9k_D	98.113	53	1	0	3	55	1	53	7.39e-32	98.2
1a02_F	1t2k_D	35.556	45	29	0	2	46	1	45	1.65e-04	29.3
1a02_F	7X5F_2	41.667	48	21	1	6	53	56	96	0.001	27.7
1a02_F	7X5E_2	41.667	48	21	1	6	53	56	96	0.001	27.7
1a02_F	1a02_J	37.736	53	32	1	1	53	1	52	0.002	26.2
1a02_F	2h7h_B	38.298	47	28	1	6	52	5	50	0.003	25.8
1a02_F	2h7h_A	38.298	47	28	1	6	52	5	50	0.003	25.8
1a02_F	1t2k_C	38.298	47	28	1	6	52	6	51	0.003	25.8
1a02_F	1jnm_B	38.298	47	28	1	6	52	5	50	0.003	25.8
1a02_F	1jnm_A	38.298	47	28	1	6	52	5	50	0.003	25.8
1a02_F	1fos_H	38.298	47	28	1	6	52	5	50	0.003	25.8
1a02_F	1fos_F	38.298	47	28	1	6	52	5	50	0.003	25.8
1a02_F	7X5G_2	39.583	48	22	1	6	53	56	96	0.006	25.8
1a02_F	2e42_B	38.095	63	21	3	4	52	17	75	0.007	25.0
1a02_F	2e42_A	38.095	63	21	3	4	52	17	75	0.007	25.0
1a02_F	1hjb_E	36.508	63	22	3	4	52	17	75	0.023	23.9
1a02_F	1hjb_D	36.508	63	22	3	4	52	17	75	0.023	23.9
1a02_F	1hjb_B	36.508	63	22	3	4	52	17	75	0.023	23.9
1a02_F	1hjb_A	36.508	63	22	3	4	52	17	75	0.023	23.9
1a02_F	1h89_B	36.508	63	22	3	4	52	3	61	0.023	23.9
1a02_F	1h89_A	36.508	63	22	3	4	52	3	61	0.023	23.9
1a02_F	1io4_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1io4_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1h8a_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1h8a_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1h88_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1h88_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1gu5_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1gu5_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1gu4_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1gu4_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1gtw_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1gtw_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	2e43_B	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	2e43_A	36.508	63	22	3	4	52	17	75	0.027	23.9
1a02_F	1s9k_E	30.189	53	26	2	6	49	2	52	0.27	20.8
1a02_F	2a66_A	41.176	17	10	0	4	20	86	102	6.2	17.3
1a02_F	3do7_B	32.143	28	19	0	11	38	117	144	8.4	17.3
1a02_F	1a3q_B	32.143	28	19	0	11	38	117	144	9.7	16.9
1a02_F	1a3q_A	32.143	28	19	0	11	38	117	144	9.7	16.9
1a02_F	4ibu_D	50.000	12	6	0	12	23	181	192	9.7	16.9
1a02_F	4ibu_C	50.000	12	6	0	12	23	181	192	9.7	16.9
1a02_F	4ibu_B	50.000	12	6	0	12	23	181	192	9.7	16.9
1a02_F	4ibu_A	50.000	12	6	0	12	23	181	192	9.7	16.9
1a02_F	4ibw_A	50.000	12	6	0	12	23	181	192	9.8	16.9
1a02_J	1a02_J	100.000	56	0	0	1	56	1	56	3.03e-34	104
1a02_J	1t2k_C	100.000	56	0	0	1	56	1	56	3.31e-34	104
1a02_J	2h7h_B	100.000	55	0	0	2	56	1	55	2.26e-33	102
1a02_J	2h7h_A	100.000	55	0	0	2	56	1	55	2.26e-33	102
1a02_J	1jnm_B	100.000	55	0	0	2	56	1	55	2.26e-33	102
1a02_J	1jnm_A	100.000	55	0	0	2	56	1	55	2.26e-33	102
1a02_J	1fos_H	100.000	55	0	0	2	56	1	55	2.26e-33	102
1a02_J	1fos_F	100.000	55	0	0	2	56	1	55	2.26e-33	102
1a02_J	1s9k_E	98.077	52	1	0	5	56	1	52	7.83e-31	95.5
1a02_J	1t2k_D	43.750	48	27	0	9	56	8	55	1.04e-07	37.4
1a02_J	7X5F_2	44.737	38	21	0	5	42	55	92	4.16e-06	34.3
1a02_J	7X5E_2	44.737	38	21	0	5	42	55	92	4.16e-06	34.3
1a02_J	7X5G_2	42.105	38	22	0	5	42	55	92	2.08e-05	32.3
1a02_J	1fos_G	37.500	48	29	1	6	52	5	52	0.002	26.2
1a02_J	1fos_E	37.500	48	29	1	6	52	5	52	0.002	26.2
1a02_J	1a02_F	37.736	53	32	1	1	52	1	53	0.002	26.2
1a02_J	2e42_B	35.294	51	33	0	6	56	19	69	0.11	21.9
1a02_J	2e42_A	35.294	51	33	0	6	56	19	69	0.11	21.9
1a02_J	1s9k_D	30.189	53	26	2	6	56	4	47	0.25	20.8
1a02_J	3do7_B	34.286	35	22	1	2	35	117	151	0.32	21.2
1a02_J	1h89_B	33.333	51	34	0	6	56	5	55	0.36	20.4
1a02_J	1h89_A	33.333	51	34	0	6	56	5	55	0.36	20.4
1a02_J	1hjb_E	33.333	51	34	0	6	56	19	69	0.39	20.8
1a02_J	1hjb_D	33.333	51	34	0	6	56	19	69	0.39	20.8
1a02_J	1hjb_B	33.333	51	34	0	6	56	19	69	0.39	20.8
1a02_J	1hjb_A	33.333	51	34	0	6	56	19	69	0.39	20.8
1a02_J	2e43_B	33.333	51	34	0	6	56	19	69	0.43	20.4
1a02_J	2e43_A	33.333	51	34	0	6	56	19	69	0.43	20.4
1a02_J	1a3q_B	34.286	35	22	1	2	35	117	151	0.43	20.8
1a02_J	1a3q_A	34.286	35	22	1	2	35	117	151	0.43	20.8
1a02_J	1io4_B	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1io4_A	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1h8a_B	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1h8a_A	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1h88_B	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1h88_A	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1gu5_B	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1gu5_A	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1gu4_B	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1gu4_A	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1gtw_B	33.333	51	34	0	6	56	19	69	0.44	20.4
1a02_J	1gtw_A	33.333	51	34	0	6	56	19	69	0.44	20.4
1fos_E	1fos_G	100.000	62	0	0	1	62	1	62	1.04e-39	118
1fos_E	1fos_E	100.000	62	0	0	1	62	1	62	1.04e-39	118
1fos_E	1a02_F	100.000	55	0	0	1	55	2	56	9.01e-34	103
1fos_E	1s9k_D	98.113	53	1	0	2	54	1	53	7.90e-32	98.2
1fos_E	1t2k_D	34.426	61	40	0	1	61	1	61	3.96e-05	30.8
1fos_E	7X5F_2	41.667	48	21	1	5	52	56	96	0.001	27.7
1fos_E	7X5E_2	41.667	48	21	1	5	52	56	96	0.001	27.7
1fos_E	1a02_J	37.500	48	29	1	5	52	6	52	0.003	26.2
1fos_E	2h7h_B	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_E	2h7h_A	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_E	1jnm_B	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_E	1jnm_A	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_E	1fos_H	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_E	1fos_F	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_E	1t2k_C	38.298	47	28	1	5	51	6	51	0.003	26.2
1fos_E	7X5G_2	39.583	48	22	1	5	52	56	96	0.006	25.8
1fos_E	2e42_B	38.095	63	21	3	3	51	17	75	0.010	25.0
1fos_E	2e42_A	38.095	63	21	3	3	51	17	75	0.010	25.0
1fos_E	1hjb_E	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_E	1hjb_D	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_E	1hjb_B	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_E	1hjb_A	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_E	1h89_B	36.508	63	22	3	3	51	3	61	0.027	23.9
1fos_E	1h89_A	36.508	63	22	3	3	51	3	61	0.027	23.9
1fos_E	1io4_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1io4_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1h8a_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1h8a_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1h88_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1h88_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1gu5_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1gu5_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1gu4_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1gu4_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1gtw_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1gtw_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	2e43_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	2e43_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_E	1s9k_E	30.189	53	26	2	5	48	2	52	0.27	20.8
1fos_E	2a66_A	41.176	17	10	0	3	19	86	102	6.0	17.7
1fos_E	3do7_B	32.143	28	19	0	10	37	117	144	8.4	17.3
1fos_E	1a3q_B	32.143	28	19	0	10	37	117	144	8.7	17.3
1fos_E	1a3q_A	32.143	28	19	0	10	37	117	144	8.7	17.3
1fos_E	4ibu_D	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_E	4ibu_C	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_E	4ibu_B	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_E	4ibu_A	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_E	4ibw_A	50.000	12	6	0	11	22	181	192	9.4	17.3
1fos_G	1fos_G	100.000	62	0	0	1	62	1	62	1.04e-39	118
1fos_G	1fos_E	100.000	62	0	0	1	62	1	62	1.04e-39	118
1fos_G	1a02_F	100.000	55	0	0	1	55	2	56	9.01e-34	103
1fos_G	1s9k_D	98.113	53	1	0	2	54	1	53	7.90e-32	98.2
1fos_G	1t2k_D	34.426	61	40	0	1	61	1	61	3.96e-05	30.8
1fos_G	7X5F_2	41.667	48	21	1	5	52	56	96	0.001	27.7
1fos_G	7X5E_2	41.667	48	21	1	5	52	56	96	0.001	27.7
1fos_G	1a02_J	37.500	48	29	1	5	52	6	52	0.003	26.2
1fos_G	2h7h_B	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_G	2h7h_A	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_G	1jnm_B	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_G	1jnm_A	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_G	1fos_H	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_G	1fos_F	37.500	48	29	1	5	52	5	51	0.003	26.2
1fos_G	1t2k_C	38.298	47	28	1	5	51	6	51	0.003	26.2
1fos_G	7X5G_2	39.583	48	22	1	5	52	56	96	0.006	25.8
1fos_G	2e42_B	38.095	63	21	3	3	51	17	75	0.010	25.0
1fos_G	2e42_A	38.095	63	21	3	3	51	17	75	0.010	25.0
1fos_G	1hjb_E	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_G	1hjb_D	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_G	1hjb_B	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_G	1hjb_A	36.508	63	22	3	3	51	17	75	0.026	24.3
1fos_G	1h89_B	36.508	63	22	3	3	51	3	61	0.027	23.9
1fos_G	1h89_A	36.508	63	22	3	3	51	3	61	0.027	23.9
1fos_G	1io4_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1io4_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1h8a_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1h8a_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1h88_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1h88_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1gu5_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1gu5_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1gu4_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1gu4_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1gtw_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1gtw_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	2e43_B	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	2e43_A	36.508	63	22	3	3	51	17	75	0.030	23.9
1fos_G	1s9k_E	30.189	53	26	2	5	48	2	52	0.27	20.8
1fos_G	2a66_A	41.176	17	10	0	3	19	86	102	6.0	17.7
1fos_G	3do7_B	32.143	28	19	0	10	37	117	144	8.4	17.3
1fos_G	1a3q_B	32.143	28	19	0	10	37	117	144	8.7	17.3
1fos_G	1a3q_A	32.143	28	19	0	10	37	117	144	8.7	17.3
1fos_G	4ibu_D	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_G	4ibu_C	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_G	4ibu_B	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_G	4ibu_A	50.000	12	6	0	11	22	181	192	8.9	17.3
1fos_G	4ibw_A	50.000	12	6	0	11	22	181	192	9.4	17.3
1fos_F	2h7h_B	100.000	62	0	0	1	62	1	62	3.66e-39	117
1fos_F	2h7h_A	100.000	62	0	0	1	62	1	62	3.66e-39	117
1fos_F	1jnm_B	100.000	62	0	0	1	62	1	62	3.66e-39	117
1fos_F	1jnm_A	100.000	62	0	0	1	62	1	62	3.66e-39	117
1fos_F	1fos_H	100.000	62	0	0	1	62	1	62	3.66e-39	117
1fos_F	1fos_F	100.000	62	0	0	1	62	1	62	3.66e-39	117
1fos_F	1t2k_C	100.000	61	0	0	1	61	2	62	8.29e-38	113
1fos_F	1a02_J	100.000	55	0	0	1	55	2	56	2.50e-33	102
1fos_F	1s9k_E	98.077	52	1	0	4	55	1	52	7.50e-31	95.9
1fos_F	1t2k_D	43.396	53	30	0	8	60	8	60	4.09e-09	41.2
1fos_F	7X5F_2	44.737	38	21	0	4	41	55	92	7.13e-06	33.9
1fos_F	7X5E_2	44.737	38	21	0	4	41	55	92	7.13e-06	33.9
1fos_F	7X5G_2	42.105	38	22	0	4	41	55	92	3.52e-05	32.0
1fos_F	1fos_G	37.500	48	29	1	5	51	5	52	0.003	26.2
1fos_F	1fos_E	37.500	48	29	1	5	51	5	52	0.003	26.2
1fos_F	1a02_F	38.298	47	28	1	5	50	6	52	0.003	25.8
1fos_F	2e42_B	34.615	52	34	0	5	56	19	70	0.11	22.3
1fos_F	2e42_A	34.615	52	34	0	5	56	19	70	0.11	22.3
1fos_F	1s9k_D	30.189	53	26	2	5	55	4	47	0.25	21.2
1fos_F	1hjb_E	32.692	52	35	0	5	56	19	70	0.38	20.8
